,name,description,details,price,seller_id
16,"
            Silicone mould crystal form druzymold
        ","
                    Differently sized, freely cut silicone moulds for insertion. Imprint of real crystals . The set consists of 12 shapes. Super glittering. The mold is made with green silicone.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $35.93
                    ","
                artsarahk1408
            "
17,"
            Silicone mould druzymold crystal mould
        ","
                    Silicone mold made of real crystals. Round cut, so no perfect edges. Very large, about 20 cm in diameter. The later shape turns green, not white!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $48.32
                    ","
                artsarahk1408
            "
18,"
            Silicone mold crystal mold druzymold
        ","
                    Silicone mold made of real crystals. Round and 8 cm in diameter. Insert shape.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $12.39
                    ","
                artsarahk1408
            "
19,"
            Silicone mould Inlay Druzymold
        ","
                    Silicone mold made of real crystals. The later shape is green, not white. Approx. 6 cm in diameter, not exactly round.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $8.67
                    ","
                artsarahk1408
            "
20,"
            Silicone mould Inlay Druzymold
        ","
                    This shape is self-made. Made of real crystals. The shape is not smooth, but corresponds to the natural shape of the crystal. Glitters beautifully. About 7.5 cm wide. The finished shape turns green, not white!Inserting mould for epoxy resin
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $14.90
                    ","
                artsarahk1408
            "
21,"
            Silicone mold crystal mold cluster crystal
        ","
                    Large silicone mould with which you can pour three crystals. The prints are made of real crystal tips and stones.Crystal with three tips: 8.5 cm long, 6 cm wide, 3.5 cm highCrystal with 5 tips: 10 cm long, 2.5 cm wide, 3 cm highCrystal with 15 tips: 7 cm long, 3.5 cm wide, 3 cm high
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $85.50
                    ","
                artsarahk1408
            "
22,"
            Silicone mold crystal mold cluster crystal
        ","
                    Silicone mold made of real crystals. It consists of 15 crystals.8 cm long, 4 cm wide and 3 cm high.The later shape is green, not white!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $35.93
                    ","
                artsarahk1408
            "
23,"
            Silicone mold Crystal mold Clustermold
        ","
                    Crystal mold made of silicone, made with real crystal tips. The finished shape will be green, not white!The crystal is about 3 cm high and 2 cm wide
                ",['\n\nHandmade\n'],"
                        $32.30
                    ","
                artsarahk1408
            "
24,"
            Crystal mold silicone mold cluster crystal
        ","
                    Crystal shape made from real crystals. German silicone. The finished shape will be green later, not white!The crystal is about 5 cm wide and about 3.5 cm high.It consists of 8 crystal tips and stones on the ground.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Silicone\n\n\nRead the full description\n\n\n']","
                        $37.17
                    ","
                artsarahk1408
            "
25,"
            Acacia board with epoxy resin, serving board
        ","
                    Beautiful acacia board finished with epoxy resin. Crystals and stones were processed. Suitable as decoration and serving board. Just wipe with water, don't scratch.Black/gold/whiteFor other color requests please write.
                ","['\n\nHandmade\n', '\n\nMaterials: Wood\n']","
                        $85.50
                    ","
                artsarahk1408
            "
26,"
            Shell made of epoxy resin
        ","
                    Beautiful shell in shell form made of epoxy resin, with glitter particles for rainbow shimmerThe shell and lid fit perfectly together and are pushed together. Perfect for jewelry storage
                ","['\n\nHandmade\n', '\nWidth: 13 centimeters\n']","
                        $43.36
                    ","
                artsarahk1408
            "
27,"
            Peoxide resin bowl with 3D lines Kintsugi style
        ","
                    Peel of epoxy resin in pink and gold. Kintsugi Sti, 3D lines.Storage tray
                ","['\n\nHandmade\n', '\nHeight: 28 centimeters\n', '\nWidth: 17 centimeters\n']","
                        $48.40
                    ","
                artsarahk1408
            "
28,"
            Feather shell made of epoxy resin in blue/green
        ","
                    Pretty feather shell made of epoxy resin. In blue with glitter particles. Curved, perfect for jewelry storage.About 23 cm long and 8 cm wide.Request other color requests by message!
                ","['\n\nHandmade\n', '\nHeight: 23 centimeters\n', '\nWidth: 8 centimeters\n']","
                        $23.60
                    ","
                artsarahk1408
            "
29,"
            Fatimahand in epoxy resin, religious decoration
        ","
                    Beautiful fatimahand made of epoxy resin. Cast of epoxy resin with glitter particles that reflect great when light is shining. The elevations were later painted with silver paint. Manual work, air bubbles and holes at the bottom cannot always be prevented.Size 14.5 cm high and about 12 cm wide.If you have other color wishes, please write a message!
                ",['\n\nHandmade\n'],"
                        $30.97
                    ","
                artsarahk1408
            "
30,"
            Silicone mould druzymold 15.5 cm
        ","
                    15.5 cm large, flat silicone mould. For working with epoxy resin. Imprint of real crystals
                ","['\n\nHandmade\n', '\n\nMaterials: Silicone\n']","
                        $35.99
                    ","
                artsarahk1408
            "
31,"
            Lipstick holder Cosmetic organisation made of epoxy resin in black/white and gold with blue bottom
        ","
                    Lipstick holder made of epoxy resin with space for 19 lipsticks or plege productsIn black, white and gold with blue bottom.Also possible in other colors, please write a message for this!
                ","['\n\nHandmade\n', '\nHeight: 2 centimeters\n', '\nWidth: 14 centimeters\n']","
                        $35.99
                    ","
                artsarahk1408
            "
32,"
            Oval soap dish made of epoxy resin with glitter foil
        ","
                    Oval soap dish made of epoxy resin. Here a glittering and shimmering foil has been incorporated into the floor, which provides a great effect.  13 cm long, 8.5 cm wide, 3 cm high
                ",['\n\nHandmade\n'],"
                        $27.25
                    ","
                artsarahk1408
            "
33,"
            Tea light holder in black/gold and white, elegant look in epoxy resin
        ","
                    Heart-shaped tea light holder (diameter tea light max. 3.5 cm). Geometric shape approx.8 cm wide, in black/white and gold.Made of epoxy resinOther colors/flowers possible!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy\n\n\nRead the full description\n\n\n']","
                        $22.30
                    ","
                artsarahk1408
            "
34,"
            Heart-shaped tea light holder with blue shell parts and silver glitter
        ","
                    Heart-shaped tea light holder (diameter tea light max. 3.5 cm). Geometric shape approx.8 cm wide. With blue shell pieces and a little silver glitter. Made of epoxy resinOther colors/flowers possible!
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Glitter, Shells, Epoxy\n\n\nRead the full description\n\n\n']","
                        $22.30
                    ","
                artsarahk1408
            "
35,"
            Heart-shaped shell made of epoxy resin in gold, black, white
        ","
                    Small heart-shaped shell made of epoxy resin. In black, white and gold.Handmade product, 7.5 cm wide and 2.5 cm highOther colors possible, please write a message :)
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy\n\n\nRead the full description\n\n\n']","
                        $9.29
                    ","
                artsarahk1408
            "
36,"
            Small square bowl of epoxy resin in black, white and gold
        ","
                    Square bowl (6x6x2.5 cm) in gold, white and black. Flowing color gradients, handmade. Golden border painted with acrylic paint.For other color requests please write a message :)
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy\n\n\nRead the full description\n\n\n', '\nHeight: 2.5 centimeters\n', '\nWidth: 6 centimeters\n', '\nDepth: 6 centimeters\n']","
                        $9.29
                    ","
                artsarahk1408
            "
37,"
            Ashtray in epoxy resin with leo pattern in green/black
        ","
                    Round ashtray made of epoxy resin in green/black/grey.Leopard patternOther colors are possible, please write a message.
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy\n\n\nRead the full description\n\n\n']","
                        $12.39
                    ","
                artsarahk1408
            "
38,"
            Macrame Bracelet ""Buddha""
        ","
                ✨Delicate macrame bracelet with Buddha head and many brass beads✨🕉️With this accessory you always have your lucky charm with you, or make a loved one a special joy.Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The bracelet can be adjusted thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Bracelet length: 18 Centimeters; Bracelet width: 1 Centimeters', '\nMaterials: Brass\n', '\nClosure: Slide lock\n', '\nAdjustable: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $18.58
                    ","
                Malikamacrame
            "
39,"
            Macrame earrings ""Bohemian tigereye""
        ","
                ✨Elegant macrame earrings with tiger eye beads and small brass beads✨Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Length: 3 Centimeters; Width: 1 Centimeters', '\nMaterials: Stone\n', '\nLocation: Earlobe\n', '\nClosure: Ear wire\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $22.92
                    ","
                Malikamacrame
            "
40,"
            Macrame Bracelet ""Chrysokoll""
        ","
                ✨Zartes Macrame Bracelet with Chrysokoll Beads ✨Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The bracelet can be adjusted thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Bracelet length: 18 Centimeters', '\nMaterials: Gemstone\n', '\nClosure: Slide lock\n', '\nAdjustable: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $14.87
                    ","
                Malikamacrame
            "
41,"
            Macrame Bracelet ""Moonstone""
        ","
                ✨Fine Macrame Bracelets with Magic Moonstone✨🌖Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The bracelet can be adjusted thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Bracelet length: 18 Centimeters; Bracelet width: 1 Centimeters', '\nMaterials: Gemstone\n', '\nClosure: Slide lock\n', '\nAdjustable: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $27.25
                    ","
                Malikamacrame
            "
42,"
            Macrame Bracelet ""Pyrite""
        ","
                ✨Simple Macrame bracelet with unpolished pyrite ✨Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The bracelet can be adjusted thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Bracelet length: 16 Centimeters', '\nMaterials: Stone\n', '\nClosure: Slide lock\n', '\nAdjustable: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: Yes\n']","
                        $21.68
                    ","
                Malikamacrame
            "
43,"
            Macrame Bracelet ""Autumn Leaves""
        ","
                🌾🌿Macrame bracelet in warm autumn colours 🍂🍃🍁Embellished with tiny knotted leaves, this special piece of jewelry is perfect for small forest elves, witches and other mythical creatures 🌿🍃🧚 ♀️Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The bracelet can be adjusted thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Bracelet length: 18 Centimeters', '\nMaterials: Linhasita yarn 1 mm, Brass beads\n', '\nClosure: Slide lock\n', '\nAdjustable: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $21.68
                    ","
                Malikamacrame
            "
44,"
            Macrame Necklace/Choker ""Autumn Leaves""
        ",Description,[],"
                        $34.07
                    ","
                Malikamacrame
            "
45,"
            Macrame chain (talisman) with labradorite and moss in epoxy resin
        ","
                This unique combination of a golden labradorite, moss in epoxy resin and tiger eye beads makes this gem a special eye-catcher ✨🌿Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be worn short or long thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Necklace length: 35 Centimeters', '\nMaterials: Stone\n', '\nClosure: Slide lock\n', '\nChain style: Specialty chains\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $55.75
                    ","
                Malikamacrame
            "
46,"
            Simple Macrame Necklace (raw labradorite) UNISEX
        ","
                ✨Feine Macrame chain with unpolished labradorite. UNISEX✨Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be worn short or long thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', 'Necklace length: 30 Centimeters', '\nMaterials: Brass\n', '\nChain style: Bead\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $21.68
                    ","
                Malikamacrame
            "
47,"
            Macrame Necklace/Choker with Labradorite (Statement Chain)
        ","
                ✨Large Macrame ""Statement"" Necklace with Gorgeous Blue Labradorite ✨This special piece of jewellery is an absolute eye-catcher and perfect to make yourself or a loved one happy 🧚 ♀️🌿Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be adjusted thanks to sliding nodes.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Brass, Stone\n', '\nClosure: Slide lock\n', '\nChain style: Specialty chains\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $80.53
                    ","
                Malikamacrame
            "
48,"
            Macrame Necklace/Choker ""Forest Elf""
        ","
                ✨Extensivekkknotted macrame necklace with two labradorites and small brass beads in dark olive green ✨Can also be worn wonderfully as tiara/diadem.Embellished with tiny knotted leaves, this special piece of jewelry is perfect for small forest elves, witches and other mythical creatures 🌿🍃🧚 ♀️Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be adjusted thanks to sliding nodes.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Brass, Stone\n', '\nClosure: Slide lock\n', '\nChain style: Specialty chains\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $80.53
                    ","
                Malikamacrame
            "
49,"
            Macrame necklace ""red jasper""
        ","
                ✨Elegant Macrame Necklace/Choker with Red Jasper ✨Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be adjusted thanks to sliding nodes.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Brass, Stone\n', '\nClosure: Slide lock\n', '\nChain style: Specialty chains\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $43.36
                    ","
                Malikamacrame
            "
50,"
            Macrame Jewelry Set ""Shiva eye"" Brown
        ","
                ✨Macrame Jewelry Set ""Shiva Eye"" Brown ✨Necklace with matching bracelet and delicate ring. Perfect as a gift for you, or a special loved one ❤️Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain and the bracelet can be adjusted thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Shell, Stone\n', '\nJewelry type: Bracelet, Necklace, Ring\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $86.72
                    ","
                Malikamacrame
            "
51,"
            Macrame Jewelry Set ""Shiva eye"" Black
        ","
                ✨Macrame Jewelry Set ""Shiva Eye"" Black ✨Necklace with matching bracelet and large statement ring. Perfect as a gift for you, or a special loved one ❤️Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain and the bracelet can be adjusted thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Shell, Stone\n', '\nJewelry type: Bracelet, Necklace, Ring\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $92.91
                    ","
                Malikamacrame
            "
52,"
            Macrame Mandala Chain Labradorite
        ","
                ✨Beautiful Macrame Mandala Necklace with Blue Labradorite and Indian Agate Beads ✨Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be worn short or long thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Stone\n', '\nClosure: Slide lock\n', '\nChain style: Specialty chains\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $58.23
                    ","
                Malikamacrame
            "
53,"
            Macrame Choker, necklace/tiara with moonstone
        ","
                ✨Elegant macrame necklace with small moonstone, moss agate and brass beads ✨Can also be worn wonderfully as tiara/diadem.Embellished with tiny knotted leaves, this special piece of jewelry is perfect for small forest elves, witches and other mythical creatures 🌿🍃🧚 ♀️Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be adjusted thanks to sliding nodes.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Stone\n', '\nGemstone: Moonstone\n', '\nClosure: Slide lock\n', '\nChain style: Specialty chains\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $49.55
                    ","
                Malikamacrame
            "
54,"
            Macrame chain with small labradorite
        ","
                ✨Fine Macrame Necklace with Small Labradorite. UNISEX✨Handknotted by me with a lot of love, passion and mindfulness with the traditional Macrame technique ❤️The chain can be worn short or long thanks to sliding knots.I use high quality waxed cotton yarn for my jewelry, so you get a long-lasting favorite piece. Nevertheless, I recommend avoiding constant contact with water.Do you have any questions and/or wishes? I am looking forward to a message and a personal contact :)
            ","['\nHandmade item\n', '\nMaterials: Stone\n', '\nClosure: Slide lock\n', '\nAdjustable length: Yes\n', '\nStyle: Boho & hippie\n', '\nCan be personalized: No\n']","
                        $24.78
                    ","
                Malikamacrame
            "
55,"
            Fimo Polymer Clay Mermaid on Shell, The little Mermaid, Black Mermaid, Chubby Mermaid, Mermaid of Color, Rainbow Hair,
        ","
                    Fimo Polymer Clay mermaid on a real shell (measurements of mermaid plus shell are about 5x4 cm /1.9x1.6 inches, height 4,5 cm/1.7 inches)Tail made in swirls of bright green and yellow, hair is rainbow colored. She is holding a matching rainbow lollipop___________________________Fimo Meerjungfrau auf echter Muschel (Maße Meerjunkfrau plus Muschel 5x4 cm, Höhe 4,5 cm)Schwanz besteht aus leuchtendem Grün mit Gelb, das Haar ist regenbogenfarben. Passend dazu hält sie einen Lolli
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: shell, real shell, polymer clay, fimo, wire\n\n\nRead the full description\n\n\n']","
                        $13.63
                    ","
                GiftsFromUnderwater
            "
56,"
            Fimo Polymer Clay Mermaid in Shell, The little Mermaid, Black Mermaid, Mermaid of Color, Sleeping Mermaid
        ","
                    Fimo Polymer Clay mermaid sleeping in a real shell (base measurements of mermaid plus shell are about 5x4,5 cm /1.9x1.8 inches, height 3 cm/1.2 inches)Tail made of shimmery dark blue with swirls of violet and white__________________________Fimo Meerjungfrau in echter Muschel (Grundmaß Meerjungfrau plus Muschel ca. 5x4,5 cm, Höhe 3 cm)Schwanz besteht aus schimmerndem Dunkelblau mit pinken und weißen Wirbeln
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: polymer clay, fimo, shell, real shell\n\n\nRead the full description\n\n\n']","
                        $13.63
                    ","
                GiftsFromUnderwater
            "
57,"
            Polymer Clay Fimo Mermaid sitting in Real Shell, Black Mermaid, Mermaid of Color, Vitiligo
        ","
                    Fimo Polymer Clay mermaid sitting in a real shell (base measurements of mermaid plus shell are about 5x4,5 cm /1.9x1.8 inches, height 4 cm/1.7 inches)Tail made in different shades of shimmery green, hair in shades of orange/red. Black Mermaid has beautiful skin condition Vitiligo so her skin has unique light spots____________________________Fimo Meerjungfrau in echter Muschel (Grundmaß Meerjungfrau plus Muschel ca. 5x4,5 cm, Höhe 4 cm)Schwanz besteht aus schimmerndem Dunkelrot mit Pink, das Haar ist schwarz-gold. Die schwarze Meerjungfrau hat die schöne Pigmentstörung Vitiligo, sodass ihre Haus helle Flecken aufweist und sie besonders einzigartig aussehen lässt
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: polymer clay, fimo, shell, pearl, real shell\n\n\nRead the full description\n\n\n']","
                        $13.63
                    ","
                GiftsFromUnderwater
            "
