,name,description,details,price,seller_id
10,"
            Casting resin necklace FLÜGEL
        ","
                Necklace with a wing pendant, made of cast resin with stoneNecklace in bronze nylon cord with gold clasp (fashion jewelry)Pendant: 6 cm long, 2.5 cm wide, 4 mm thickChain: 66 cm long (incl. closure) made of a bronze nylon cordAvailable in 2 variations, SINGLE PIECESClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 66 Centimeters', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $14.87
                    ","
                jellypuffjewelry
            "
11,"
            Casting resin chain BEARCHEN
        ","
                Necklace with a bear pendant, made of cast resinNylon cord necklace with silver/gold clasp (fashion jewelry)Bear: 4 cm long, 2.5 cm wide, 8 mm thickChain: 68 cm long (incl. closure) made of a nylon cordavailable in 4 different designs, SINGLE PIECESClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 68 Centimeters', '\nMaterials: Resin, Glitter, Beads\n', '\nAdjustable length: No\n']","
                        $13.63
                    ","
                jellypuffjewelry
            "
12,"
            Sweet casting resin pendant
        ","
                    small pendant made of cast resin, round with small heartCircle: diameter 2.8 cm, 8 mm thickavailable in 2 different designs: green with silver; Purple/Pink with GoldAvailable in two variations, SINGLE PIECESAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Glitter\n\n\nRead the full description\n\n\n']","
                        $8.67
                    ","
                jellypuffjewelry
            "
13,"
            Casting resin keychain WOLF
        ","
                    Keychain made of cast resin, round with font 'WOLF'Circle: diameter 2.8 cm, 9 mm thickPendant with black beads and grey beaded bowSilver pendantAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Beads, Glitter\n\n\nRead the full description\n\n\n']","
                        $9.91
                    ","
                jellypuffjewelry
            "
14,"
            Casting resin keychain VAMP
        ","
                    Keychain made of cast resin, heart shape with font 'VAMP'Heart: 3 cm long, 3 cm wide, 8 mm thickPendant with black, red beadsSilver pendantAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Glitter, Beads\n\n\nRead the full description\n\n\n']","
                        $9.91
                    ","
                jellypuffjewelry
            "
15,"
            Casting resin choker blue heart
        ","
                Choker necklace with a pendant, made of cast resinDark blue faux suede strap necklace with silver clasp (fashion jewelry)Heart pendant: 1.6 cm long, 1.9 cm wide, 4 mm thickBlue glitteringChain: 32 cm long (incl. clasp) made of a dark blue faux suede strapClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 32 Centimeters', '\nMaterials: Resin, Suede band, Glitter\n', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $11.15
                    ","
                jellypuffjewelry
            "
16,"
            Casting resin choker with shells
        ","
                Choker necklace with a pendant, made of cast resinNecklace in white faux suede ribbon with gold clasp (fashion jewelry)Heart pendant: 1.6 cm long, 1.9 cm wide, 4 mm thickTurquoise glittering with golden shellsChain: 31 cm long (incl. clasp) made of a white faux suede strapClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 31 Centimeters', '\nMaterials: Resin, Glitter, Suede\n', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $11.15
                    ","
                jellypuffjewelry
            "
17,"
            Casting resin shaker keychain
        ","
                    Keychain Shaker made of cast resin, heart shapewith glass beads pendantShaker heart: 6 cm long, 7 cm, 1.5 cm widepastel, NO water in itSilver pendantAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Beads, Glitter\n\n\nRead the full description\n\n\n']","
                        $17.34
                    ","
                jellypuffjewelry
            "
18,"
            Rainbow Casting Resin Choker with Unicorn
        ","
                Rainbow choker necklace with a casting resin unicorn pendantPendant: EINHORN 4.2 long, 5 cm long, 8 mm thickRainbow glitteringChain: Choker chain rainbow, stretchyAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', '\nMaterials: Resin, Glitter\n', '\nAdjustable length: Yes\n', '\nCan be personalized: No\n']","
                        $16.11
                    ","
                jellypuffjewelry
            "
19,"
            Bracelet with cast resin pendant KREUZ
        ","
                Bracelet with cast resin cross pendant in different colorsHalloween amulet, pink pearl moon, 3-colored tassel pendant (purple, black, orange), spider with purple rose, pink bowBracelet: Bracelet length is adjustable by the closure (see last picture)Pendant: CROSS 2.7 cm long, 2.1 cm wide, 5 mm thickAvailable in different variations, SINGLE PIECESAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', '\nMaterials: Resin, String, Glitter\n', '\nAdjustable: Yes\n', '\nCan be personalized: No\n']","
                        $7.43
                    ","
                jellypuffjewelry
            "
20,"
            Casting resin choker with tassel PASTELL
        ","
                Choker necklace with an oval pendant, made of cast resin and a tassel pendantChain of purple nylon cord with gold clasp (fashion jewelry)Pendant: 2.3 cm long, 1.5 cm wide, 5 mm thickPastel glittering with stars and a tassel also in pastel colorsChain: 34 cm long (incl. clasp) made of a pastel purple nylon cordClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 34 Centimeters', '\nMaterials: Resin, Beads, Thread, Nylon cord\n', '\nCan be personalized: No\n']","
                        $11.15
                    ","
                jellypuffjewelry
            "
21,"
            Casting resin Lollipop decoration
        ","
                    Decoration made of cast resin, heart shape Lollipop GALAXYHeart: 3 cm long (with lollistick 7.5 cm), 3 cm wide, 1 cm thickwith loop (2 variations)Available in two variations, SINGLE PIECESAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Glitter, Beads\n\n\nRead the full description\n\n\n']","
                        $9.91
                    ","
                jellypuffjewelry
            "
22,"
            Casting resin choker with tassel
        ","
                Choker necklace with a pendant, made of cast resin and a tassel pendantNecklace in bronze nylon cord with gold clasp (fashion jewelry)Heart pendant: 1.6 cm long, 1.9 cm wide, 4 mm thickTurquoise glittering with pearls and starsChain: 34 cm long (incl. closure) made of a bronze nylon cordClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 34 Centimeters', '\nMaterials: Resin, Nylon cord, Beads, Glitter\n', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $11.15
                    ","
                jellypuffjewelry
            "
23,"
            Chocolate plate casting resin pendant
        ","
                    small pendant made of cast resin, chocolate table shape with various embellishmentswith pearl stars and tassels pendantsChocolate bar: 3.6 cm long, 2.6 cm wide, 3 mm thickavailable in 4 different designs, SINGLE PIECESAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Beads, Glitter\n\n\nRead the full description\n\n\n']","
                        $7.43
                    ","
                jellypuffjewelry
            "
24,"
            Casting resin chain heart GALAXY
        ","
                Necklace with a heart pendant, made of cast resin with embellishments (pearls, stars, moon, celestial bodies)white, gold ball chain with gold clasp (fashion jewelry)Pendant: 3 cm long, 3 cm wide, 8 mm thickChain: 44 cm long (incl. clasp) white, gold ball chain with gold clasp (fashion jewelry)The chain is all items are fashion jewellery, so I advise you to avoid contact with water as much as possible, as it will otherwise become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 44 Centimeters', '\nMaterials: Resin, Chain, Beads\n', '\nClosure: Ball & joint\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $14.87
                    ","
                jellypuffjewelry
            "
25,"
            Skeleton Dreamcatcher
        ","
                    Dream catcher in grey with skeleton pendant, feathers and pearl and chain embellishmentfor hanging on the wall, wall decorationDreamcatcher: Total length (with feathers and cord, hanging) 25.5 cm, circle diameter 7.5 cmThe chains are all fashion jewellery, so I advise you to avoid contact with water as much as possible, as it will otherwise discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Beads, Chain, Thread, String\n\n\nRead the full description\n\n\n']","
                        $8.67
                    ","
                jellypuffjewelry
            "
26,"
            Casting resin choker with pearl moon
        ","
                Choker necklace with a pendant, made of cast resin and a tassel pendantGreen nylon cord necklace with gold clasp (fashion jewelry)Tag: diameter 2 cm, 4 mm thickGreen glittering with a beaded moon and a small green pearlChain: 34 cm long (incl. closure) made of a green nylon cordClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 34 Centimeters', '\nMaterials: Nylon thread, Beads, Resin\n', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $11.15
                    ","
                jellypuffjewelry
            "
27,"
            Casting resin chain heart 'KITTY'
        ","
                Necklace with a heart pendant, made of cast resin with font 'KITTY'Chain in pink nylon cord with silver clasp (fashion jewelry)Pendant: 3 cm long, 3 cm wide, 8 mm thickChain: 42 cm long (incl. closure) made of a pink nylon cordClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 42 Centimeters', '\nMaterials: Nylon thread, Nylon, Greedy resin, Resin, Beads\n', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $13.63
                    ","
                jellypuffjewelry
            "
28,"
            Casting resin chain heart 'CRY'
        ","
                Necklace with a heart pendant, made of cast resin with font 'CRY'Chain in blue nylon cord with silver clasp (fashion jewelry)Pendant: 3 cm long, 3 cm wide, 8 mm thickChain: 42 cm long (incl. closure) made of a blue nylon cordClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 42 Centimeters', '\nMaterials: Nylon, Nylon thread, Beads, Resin\n', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $13.63
                    ","
                jellypuffjewelry
            "
29,"
            Casting resin chain heart HASE
        ","
                Necklace with a pendant, made of cast resin, heart-shapedNecklace in bright green nylon cord and silver clasp (fashion jewelry)Pendant: 3 cm long, 3 cm wide, 1 cm widewith a hare and green glitter flowersChain: 66 cm long (incl. closure) made of a bright green nylon cordClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are more casting resin jewelry . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Necklace length: 66 Centimeters', '\nMaterials: Nylon, Nylon cord, Resin, Beads, Glitter\n', '\nClosure: Hook\n', '\nAdjustable length: No\n', '\nCan be personalized: No\n']","
                        $12.39
                    ","
                jellypuffjewelry
            "
30,"
            Casting resin shaker keychain
        ","
                    Keychain Shaker made of cast resin, heart shapewith glass beads pendantShaker heart: 6 cm long, 7 cm, 1.5 cm widespace-themed, galaxy, NO water in itGolden PendantAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Beads, Glitter\n\n\nRead the full description\n\n\n']","
                        $17.34
                    ","
                jellypuffjewelry
            "
31,"
            Bracelet with Halloween pendants
        ","
                Bracelet with various Halloween pendantsHalloween amulet, pink pearl moon, 3-colored tassel pendant (purple, black, orange), spider with purple rose, pink bowBracelet: 16 cm long in black faux suede strapClosure: The closures are all items of fashion jewelry, so I advise you to avoid contact with water as much as possible, otherwise it will discolor ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
            ","['\nHandmade item\n', 'Bracelet length: 16 Centimeters; Bracelet width: 3 Millimeters', '\nMaterials: Suede, Glass, Beads\n', '\nClosure: Hook\n', '\nCan be personalized: No\n']","
                        $8.67
                    ","
                jellypuffjewelry
            "
32,"
            Casting resin keychain Herzlollipop 'QUEEN'
        ","
                    Keychain made of cast resin, heart shape lollipop and font 'QUEEN'with casting resin heart pendantsHeart: 3 cm long (with lollistick 7 cm), 3 cm wide, 1 cm thickPendant with bow and pink glitter and starsAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Glitter\n\n\nRead the full description\n\n\n']","
                        $13.63
                    ","
                jellypuffjewelry
            "
33,"
            Casting resin keychain STAR WARS BB-8
        ","
                    Keychain made of cast resin, star shape with STAR WARS BB-8with gears and tassels trailersStar: 6 cm long, 5 cm wide, 5 mm thickPendant with BB-8 motif and black, orange, silver glitter and starsGolden PendantAll items are fashion jewellery, so I advise you to avoid contact with water as much as possible, otherwise they will become discoloured ;)Like to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Resin, Thread, String, Glitter\n\n\nRead the full description\n\n\n']","
                        $16.11
                    ","
                jellypuffjewelry
            "
34,"
            Pastel Dream catcher
        ","
                    Mini dream catcher in pastel colors, rainbow with pearlsas pendant or wall decorationDreamcatcher: circle (diameter 3.5 cm), length with ribbons 9 cm,with purple, blue and pink pearls and star pearl in the middleLike to check in my shop, there are other casting resin jewelry.Instagram: @jellypuffjewelry
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Thread, Beads\n\n\nRead the full description\n\n\n']","
                        $7.43
                    ","
                jellypuffjewelry
            "
35,"
            Paopu fruit / papufruit, Kingdom Hearts, flowers / flowers, keychain / keychain, charm / pendant, magnet, epoxy resin / epoxy resin
        ","
                    Paopu fruit with flowersXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, epoxy resin, Epoxy, dry flowers, Dried flowers, Pigments\n\n\nRead the full description\n\n\n']","
                        $9.91+
                    ","
                xjaezzx
            "
36,"
            Sakura candy bag, candy, magnet, keychain / keychain, charm / pendant, epoxy resin / epoxy resin, oil shaker / oil shaker
        ","
                    Sakira candy bag oil shakerb - grade (some air bubbles on the sticker)XX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, baby oil, Pigments, epoxy resin, Epoxy, Glitter, shaker inserts\n\n\nRead the full description\n\n\n']","
                        $14.87+
                    ","
                xjaezzx
            "
37,"
            Kpop army bomb oil shaker, sakura, bt21, koya, magnet, keychain / keychain, charm / pendant, epoxy resin / epoxy resin
        ","
                    Kpop army bomb bt21 koya oil shakerXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: letex, baby oil, Pigments, Stickers\n\n\nRead the full description\n\n\n']","
                        $13.63+
                    ","
                xjaezzx
            "
38,"
            kirby cartridge dry shaker, magnet, sakura, keychain / keychain, charm / pendant, epoxy resin / epoxy resin
        ","
                    kirby nintendo cartridge dry shakerXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: shaker inserts, epoxy resin, Epoxy, Sticker, Latex, Glitter, Pigments\n\n\nRead the full description\n\n\n']","
                        $13.63+
                    ","
                xjaezzx
            "
39,"
            omamori oil shaker, magnet, keychain / keychain, charm / pendant, sakura, japanese lucky charm, epoxy resin
        ","
                    small omamori oil shakerXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: baby oil, Pigments, foil, Latex, epoxy resin, Epoxy\n\n\nRead the full description\n\n\n']","
                        $12.39+
                    ","
                xjaezzx
            "
40,"
            Chocobo, hand painted / hand painted, magnet, keychain / keychain, charm / pendant, epoxy resin / epoxy resin, sakura
        ","
                    B-grade Sakura chocoboXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: epoxy resin, Epoxy, acryl colors, Latex\n\n\nRead the full description\n\n\n']","
                        $8.67+
                    ","
                xjaezzx
            "
41,"
            Kingdom Hearts, Paopu fruit charm / papufruit pendant, epoxy resin / epoxy resin, keychain / keychain, magnet
        ","
                    Papufrucht from Kingdom HeartsPaopu fruit from Kingdom Heartsxx Every order is shipped with tracking xxxx Every order will be shipped with tracking xx
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: epoxy resin, Epoxy, Latex, metallic pigment\n\n\nRead the full description\n\n\n']","
                        $9.91+
                    ","
                xjaezzx
            "
42,"
            Bulbasaur / bisasam, pokemon, magnet, keychain / sc hlüsselpendant, charm / pendant, epoxy resin / epoxy resin
        ","
                    Bulbasaur in redXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, epoxy resin, Epoxy, Pigments, Glitter, alcohol marker\n\n\nRead the full description\n\n\n']","
                        $9.91+
                    ","
                xjaezzx
            "
43,"
            Chinese lantern / Chinese lantern, magnet, keychain / keychain, charm / pendant
        ","
                    Chinese LanternXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, epoxy resin, Epoxy, Pigments, Glitter, alcohol marker\n\n\nRead the full description\n\n\n']","
                        $8.67+
                    ","
                xjaezzx
            "
44,"
            Psiana tsum tsum / epseon tsum tsum, pokemon, magnet, keychain / keychain, charm / pendant, epoxy resin / epoxy resin
        ","
                    Espeon tsum tsumXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, epoxy resin, Epoxy, alcohol marker, Glitter, Pigments\n\n\nRead the full description\n\n\n']","
                        $4.96+
                    ","
                xjaezzx
            "
45,"
            Kumma Kitty dry shaker, sakura, magnet, keychain / keychain, charm / pendant, epoxy resin / epoxy resin
        ","
                    Kuma kitty dry shakerXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, epoxy resin, Epoxy, Pigments, alcohol marker, shaker inserts, Glitter\n\n\nRead the full description\n\n\n']","
                        $12.39+
                    ","
                xjaezzx
            "
46,"
            sakura bulb, magnet, keychain /keychain, charm / pendant, epoxy resin / epoxy resin, mount fuji
        ","
                    sakura bulb oil shakerb - grade (some air bubbles)XX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, Pigments, shaker inserts, baby oil, epoxy resin, Epoxy\n\n\nRead the full description\n\n\n']","
                        $13.63+
                    ","
                xjaezzx
            "
47,"
            Paw / paw , dry shaker, sakura / cherry blossom, epoxy resin / epoxy resin, charm / pendant, magnet, keychain / keychain
        ","
                    Paew dry shakerXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, epoxy resin, shaker inserts, Pigments, Epoxy\n\n\nRead the full description\n\n\n']","
                        $14.87+
                    ","
                xjaezzx
            "
48,"
            Omamori, japinscher lucky charm / japanese lucky charm, charm / pendant, keychain / keychain, magnet, epoxy resin / epoxy resin
        ","
                    omamori in ombre styleXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: epoxy resin, Epoxy, Pigments, foil\n\n\nRead the full description\n\n\n']","
                        $9.91+
                    ","
                xjaezzx
            "
49,"
            Cinnamoroll dry shaker, charm / pendant, magnet, epoxy resin / epoxy resin, keychain/ keychain
        ","
                    Cinnamoroll dry shakerXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy resin, Epoxy, Glitter, alcohol marker\n\n\nRead the full description\n\n\n']","
                        $14.87+
                    ","
                xjaezzx
            "
50,"
            Gameboy kirby oil shaker, sakura, magnet, keychain / keychain, charm / pendant, epoxy resin / epoxy resin
        ","
                    Gameboy kirby oil shakerb - grade (bubbles on the cross)XX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: letex, Pigments, shaker inserts, baby oil, epoxy resin, Epoxy\n\n\nRead the full description\n\n\n']","
                        $13.63+
                    ","
                xjaezzx
            "
51,"
            keroppi dry shaker, magnet, sakura, keychain / keychain, charm / pendant, cherry blossom
        ","
                    Keroppi dry shakerXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Latex, epoxy resin, Epoxy, Pigments, shaker inserts\n\n\nRead the full description\n\n\n']","
                        $12.39+
                    ","
                xjaezzx
            "
52,"
            Evoli / eevee / eievui, sakura / cherry blossom, magnet, pokemon, keychain / keychain, charm / pendant, epoxy resin / epoxy resin
        ","
                    sakura eeveeXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Glitter, epoxy resin, Epoxy, Pigments, Latex\n\n\nRead the full description\n\n\n']","
                        $12.39+
                    ","
                xjaezzx
            "
53,"
            Moogle / Mogry, pendant / charm, magnet, keychain / keychain, epoxy resin / epoxy resin
        ","
                    glitter moogleXX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Epoxy, epoxy resin, Glitter, alcohol marker\n\n\nRead the full description\n\n\n']","
                        $9.91+
                    ","
                xjaezzx
            "
54,"
            mimikyu vulpix / Mimigma Vulpix, sakura, pokemon, magnet, keychain / keychain, charm / pendant, epoxy resin / epoxy resin
        ","
                    Vulpix as mimikyu oil shakerXX Every order is shipped with shipment compliance XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: baby oil, Pigments, alchoho marker, shaker inserts, Latex\n\n\nRead the full description\n\n\n']","
                        $14.87+
                    ","
                xjaezzx
            "
55,"
            Moogle / Mogry, charm / pendant, keychain / keychain, magnet, epoxy resin / epoxy resin
        ","
                    glitter moogle number 2XX Every order is shipped with tracking XXXX Every order will be shipped with tracking XX
                ","['\n\nHandmade\n', '\n\n\n\nMaterials: Glitter, epoxy resin, Epoxy, alcohol marker, Latex\n\n\nRead the full description\n\n\n']","
                        $9.91+
                    ","
                xjaezzx
            "
56,"
            Pendant necklace olive wood and resin homemade handmade resin epoxy wood women ladies jewelry jewelry
        ",Description,[],"
                        $34.69
                    ","
                LaDisDesign
            "
57,"
            Pendant necklace olive wood and resin handmade handmade homemade resin epoxy jewelry jewelry women women men men men unisex
        ",Description,[],"
                        $34.69
                    ","
                LaDisDesign
            "
58,"
            Necklace olive wood resin Handmade handmade homemade from resin epoxy wood jewelry jewelry unisex men mens ladies
        ",Description,[],"
                        $30.97
                    ","
                LaDisDesign
            "
59,"
            Pendant necklace olive wood and resin homemade handmade resin epoxy wood women ladies men men jewelry jewelry jewelry
        ",Description,[],"
                        $34.69
                    ","
                LaDisDesign
            "
60,"
            Pendant necklace olive wood and resin homemade handmade resin epoxy wood women ladies men men jewelry jewelry jewelry
        ",Description,[],"
                        $34.69
                    ","
                LaDisDesign
            "
61,"
            Pendant necklace olive wood and resin homemade handmade resin epoxy wood flower flower women ladies jewelry jewelry
        ",Description,[],"
                        $34.69
                    ","
                LaDisDesign
            "
62,"
            Pendant necklace olive wood and resin homemade handmade resin epoxy wood women ladies men men jewelry jewelry jewelry
        ",Description,[],"
                        $34.69
                    ","
                LaDisDesign
            "
63,"
            Pendant necklace olive wood and resin homemade handmade resin epoxy wood women ladies men men jewelry jewelry jewelry
        ",Description,[],"
                        $34.69
                    ","
                LaDisDesign
            "
64,"
            Necklace olive wood and resin homemade handmade resin epoxy wood women ladies men men jewelry jewelry
        ",Description,[],"
                        $30.97
                    ","
                LaDisDesign
            "
